Codigo do Investidor,Data de Adesao,Estado Civil,Genero,Profissao,Idade,UF do Investidor,Cidade do Investidor,Pais do Investidor,Situacao da Conta,Operou 12 Meses
8550349,28/07/2021,Solteiro(a),M,OUTROS,26,SP,GUARULHOS,BRASIL,A,N
8547503,07/11/2019,Casado(a) com brasileiro(a) nato(a),M,MÉDICO,60,SP,RIBEIRAO PRETO,BRASIL,A,N
14499750,01/01/1900,Solteiro(a),F,ANALISTA DE SISTEMAS,25,PA,BELEM,BRASIL,A,N
14563766,31/10/2023,Solteiro(a),M,ESTUDANTE,22,ES,VILA VELHA,BRASIL,A,N
14563810,10/03/2022,Divorciado(a),M,FISIOTERAPEUTA E TERAPEUTA OCUPACIONAL,40,RJ,RIO DE JANEIRO,BRASIL,A,S
14490266,13/06/2022,Desquitado(a),M,OUTROS,43,SP,MOGI DAS CRUZES,BRASIL,A,N
14564367,21/09/2021,Solteiro(a),M,OUTROS,22,SP,CAMPINAS,BRASIL,A,S
14575678,13/10/2020,Solteiro(a),F,OUTROS,44,RJ,MARICA,BRASIL,D,N
14478586,08/10/2020,Solteiro(a),F,ESTUDANTE,21,MS,CAMPO GRANDE,BRASIL,A,S
3232605,11/05/2018,Desquitado(a),F,FISIOTERAPEUTA E TERAPEUTA OCUPACIONAL,41,MG,VESPASIANO,BRASIL,A,S
3237278,14/05/2018,Casado(a) com brasileiro(a) naturalizado(a),M,EMPRESÁRIO,49,RJ,RIO DE JANEIRO,BRASIL,D,N
3209880,22/03/2021,Desquitado(a),M,OUTROS,36,RS,PORTO ALEGRE,BRASIL,A,S
3228073,10/05/2018,Solteiro(a),M,OUTROS,38,SP,CAMPINAS,BRASIL,A,N
3207616,15/03/2022,Solteiro(a),M,ADMINISTRADOR,27,SC,CHAPECO,BRASIL,A,S
3210719,24/05/2019,Desquitado(a),M,ECONOMISTA,58,SC,CRICIUMA,BRASIL,D,N
3205418,04/05/2018,Solteiro(a),M,ADVOGADO,28,PA,SANTAREM,BRASIL,D,N
28940287,06/01/2022,Solteiro(a),M,ESTUDANTE,5,RS,MARAU,BRASIL,A,N
28940487,06/01/2022,Solteiro(a),F,AGENTE ADMINISTRATIVO,35,SP,SAO PAULO,BRASIL,A,S
28915924,05/01/2022,Solteiro(a),M,DESENHISTA INDUSTRIAL,48,RS,NOVO HAMBURGO,BRASIL,A,N
28973928,15/08/2022,Casado(a) com brasileiro(a) naturalizado(a),F,OUTROS,39,PE,JABOATAO DOS GUARARAPES,BRASIL,A,S
28936251,01/07/2022,Divorciado(a),F,PROFESSOR DE PRIMEIRO E SEGUNDO GRAUS,51,GO,ANAPOLIS,BRASIL,A,N
28936268,06/01/2022,Desquitado(a),F,OUTROS,50,MA,SAO LUIS,BRASIL,A,S
28984075,16/08/2022,Solteiro(a),M,ADMINISTRADOR,26,RS,PORTO ALEGRE,BRASIL,D,S
28997808,05/08/2022,Solteiro(a),M,ADMINISTRADOR,39,SP,POA,BRASIL,A,S
28945754,31/05/2022,Solteiro(a),F,PSICÓLOGO,25,RJ,RIO DE JANEIRO,BRASIL,A,S
17103653,23/02/2021,Desquitado(a),M,OUTROS,57,SP,SAO PAULO,BRASIL,A,S
17040066,31/05/2023,Desquitado(a),F,OUTROS,33,RN,NATAL,BRASIL,A,S
1135075,25/05/2016,Desquitado(a),M,ANALISTA DE SISTEMAS,39,SP,GUARULHOS,BRASIL,A,S
1133526,09/03/2020,Desquitado(a),M,BANCARIO E ECONOMIÁRIO,50,SP,COTIA,BRASIL,A,S
1133828,07/10/2024,Solteiro(a),M,ANALISTA DE SISTEMAS,35,PR,CURITIBA,BRASIL,A,S
1132062,23/03/2021,Solteiro(a),M,OUTROS,38,SC,JOINVILLE,BRASIL,A,S
1136298,27/05/2016,Desquitado(a),M,EMPRESÁRIO,42,MA,SAO LUIS,BRASIL,A,N
1138110,27/09/2023,Desquitado(a),M,OUTROS,33,SP,DIADEMA,BRASIL,A,S
1138127,30/05/2016,Desquitado(a),F,MÉDICO,36,RJ,RIO DE JANEIRO,BRASIL,A,S
1136834,14/08/2017,Desquitado(a),M,APOSENTADO (EXCETO FUNCIONÁRIO PÚBLICO),70,SP,SAO PAULO,BRASIL,D,N
1131196,23/05/2016,Desquitado(a),M,FISCAL,73,MT,CUIABA,BRASIL,A,S
1131340,01/01/1900,Solteiro(a),M,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,35,SP,LOUVEIRA,BRASIL,A,N
1123882,18/05/2016,Solteiro(a),M,OUTROS,33,RJ,RIO DE JANEIRO,BRASIL,A,N
1126515,10/09/2024,Casado(a) com brasileiro(a) naturalizado(a),M,ADVOGADO,41,MT,CUIABA,BRASIL,A,N
3094728,06/04/2018,Casado(a) com brasileiro(a) naturalizado(a),M,ENGENHEIRO,42,SC,BLUMENAU,BRASIL,A,S
3109444,05/11/2018,Divorciado(a),F,PSICÓLOGO,45,PE,RECIFE,BRASIL,A,S
3104885,11/11/2021,Solteiro(a),F,OUTROS,36,RS,PORTO ALEGRE,BRASIL,A,S
3114235,16/08/2021,Solteiro(a),F,OUTROS,33,RJ,RIO DE JANEIRO,BRASIL,A,N
3077624,26/01/2021,Solteiro(a),F,OUTROS,25,SP,SAO PAULO,BRASIL,A,S
3082533,10/04/2018,Solteiro(a),M,OUTROS,27,PE,PAULISTA,BRASIL,D,N
3082680,06/07/2021,Desquitado(a),F,EMPRESÁRIO,46,SP,SAO PAULO,BRASIL,A,N
3098550,09/04/2018,Solteiro(a),M,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,32,SP,SAO PAULO,BRASIL,D,N
14101770,09/02/2023,Solteiro(a),M,VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA,36,PR,LONDRINA,BRASIL,A,N
14125815,25/07/2022,Divorciado(a),M,PROPRIETARIO DE MICROEMPRESAS,41,SP,SAO BERNARDO DO CAMPO,BRASIL,A,S
14092449,06/05/2021,Solteiro(a),F,OUTROS,25,RS,PORTO ALEGRE,BRASIL,A,N
14121657,15/02/2023,Solteiro(a),M,PROPRIETARIO DE MICROEMPRESAS,20,PE,PETROLINA,BRASIL,A,S
14127081,17/09/2020,Desquitado(a),F,FARMACÊUTICO,46,MS,CAMPO GRANDE,BRASIL,A,S
14099324,21/09/2020,Casado(a) com brasileiro(a) naturalizado(a),F,OUTROS,38,PE,RECIFE,BRASIL,A,S
14127356,17/09/2020,Solteiro(a),M,ENGENHEIRO,49,SP,SAO PAULO,BRASIL,A,N
5629443,28/04/2021,Solteiro(a),M,AGENTE ADMINISTRATIVO,31,SP,SAO PAULO,BRASIL,A,N
5629486,12/09/2022,Desquitado(a),F,OUTROS,53,SP,SAO PAULO,BRASIL,A,S
5635532,28/02/2020,Solteiro(a),M,ASSISTENTE SOCIAL,36,GO,GOIANIA,BRASIL,A,S
5643969,11/03/2019,Solteiro(a),M,DIPLOMATA,49,DF,BRASILIA,BRASIL,D,N
5670610,03/05/2022,Solteiro(a),M,OUTROS,29,RS,PORTO ALEGRE,BRASIL,A,N
5670725,04/09/2020,Desquitado(a),M,ADMINISTRADOR,27,MA,BALSAS,BRASIL,A,N
5665073,12/03/2019,Desquitado(a),M,OUTROS,41,RJ,DUQUE DE CAXIAS,BRASIL,A,S
5665140,08/02/2022,Solteiro(a),M,OUTROS,23,SC,BRACO DO NORTE,BRASIL,A,N
5668210,18/10/2023,Solteiro(a),M,PROFESSOR DE PRIMEIRO E SEGUNDO GRAUS,35,RJ,CANTAGALO,BRASIL,A,S
5657366,18/04/2019,Solteiro(a),M,ANALISTA DE SISTEMAS,38,SP,SAO PAULO,BRASIL,A,N
5650662,26/09/2023,Desquitado(a),M,OUTROS,42,SE,ARACAJU,BRASIL,A,S
4408565,13/04/2021,Solteiro(a),M,OUTROS,48,BA,SALVADOR,BRASIL,A,N
4366898,22/01/2021,Desquitado(a),F,ADVOGADO,47,PR,CURITIBA,BRASIL,A,N
4374715,16/11/2023,Solteiro(a),F,SERVIDO PÚBLICO ESTADUAL,31,SP,LIMEIRA,BRASIL,A,S
4407127,04/05/2021,Solteiro(a),M,ENGENHEIRO,30,MA,SAO LUIS,BRASIL,A,N
4379508,05/05/2022,Desquitado(a),M,ENFERMEIRO E NUTRICIONISTA,49,RS,PORTO ALEGRE,BRASIL,A,N
6041860,06/07/2023,Solteiro(a),M,OUTROS,51,MG,LAMBARI,BRASIL,D,N
6025794,17/04/2023,Desquitado(a),F,ENFERMEIRO E NUTRICIONISTA,30,BA,SANTA INES,BRASIL,A,N
6028844,20/09/2023,Desquitado(a),M,OUTROS,60,SP,SAO PAULO,BRASIL,A,S
6052675,21/12/2021,Solteiro(a),M,OUTROS,36,MA,MARACACUME,BRASIL,A,N
6066515,18/04/2019,Solteiro(a),M,ADMINISTRADOR,33,PR,MARINGA,BRASIL,D,N
6066818,11/04/2019,Desquitado(a),F,ODONTÓLOGO E DENTISTA,40,RJ,MACAE,BRASIL,A,S
6060997,11/04/2019,Divorciado(a),F,"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES",52,SP,SAO PAULO,BRASIL,A,S
18079065,31/10/2024,Desquitado(a),M,SERVIDO PÚBLICO ESTADUAL,55,RS,CANOAS,BRASIL,A,N
18042515,30/01/2023,Desquitado(a),M,ODONTÓLOGO E DENTISTA,45,PE,RECIFE,BRASIL,A,S
18106435,07/07/2021,Desquitado(a),M,TÉCNICO DE MECÂNICA,51,SP,SANTA GERTRUDES,BRASIL,A,N
18095516,16/02/2022,Solteiro(a),M,ADMINISTRADOR,21,SC,INDAIAL,BRASIL,A,S
1083935,20/05/2022,Solteiro(a),F,OUTROS,31,RJ,RIO DE JANEIRO,BRASIL,A,S
1076252,13/04/2016,Desquitado(a),M,OUTROS,47,SP,CAMPINAS,BRASIL,A,S
1082799,19/05/2017,Desquitado(a),M,OUTROS,59,RJ,RIO DE JANEIRO,BRASIL,A,S
1083139,18/04/2016,Solteiro(a),M,"TÉCNICO DE ELETRICIDADE, ELETRÔNICA E TELECOMUNICAÇÕES",48,SP,SAO PAULO,BRASIL,A,S
1081698,16/01/2018,Desquitado(a),M,OUTROS,37,SP,PRAIA GRANDE,BRASIL,A,S
1075413,25/04/2018,Desquitado(a),F,OUTROS,72,SP,SAO PAULO,BRASIL,A,N
1066667,23/09/2022,Desquitado(a),F,ADMINISTRADOR,38,MG,BELO HORIZONTE,BRASIL,A,N
1066751,23/01/2017,Solteiro(a),F,OUTROS,36,MG,BELO HORIZONTE,BRASIL,D,N
1071390,11/04/2016,Divorciado(a),F,OUTROS,74,SP,SAO PAULO,BRASIL,D,N
1071569,23/08/2017,Desquitado(a),M,ADMINISTRADOR,46,SP,SAO PAULO,BRASIL,A,N
1067159,07/04/2016,Casado(a) com brasileiro(a) nato(a),F,MÉDICO,45,SP,SAO PAULO,BRASIL,A,S
1071795,05/08/2021,Divorciado(a),F,ADMINISTRADOR,45,SP,SAO PAULO,BRASIL,A,S
1071936,28/04/2021,Solteiro(a),F,ADMINISTRADOR,36,RJ,NITEROI,BRASIL,A,N
1069853,11/08/2022,Divorciado(a),M,ANALISTA DE SISTEMAS,62,SP,IBATE,BRASIL,A,N
1067455,06/07/2021,Desquitado(a),F,MÉDICO,37,MG,BELO HORIZONTE,BRASIL,D,N
1070637,06/07/2021,Desquitado(a),M,PROFESSOR DE PRIMEIRO E SEGUNDO GRAUS,40,MG,BELO HORIZONTE,BRASIL,A,S
1072870,28/11/2016,Solteiro(a),M,AGENTE ADMINISTRATIVO,39,DF,BRASILIA,BRASIL,A,S
1074686,28/04/2021,Solteiro(a),M,DIRETOR DE EMPRESAS,38,SP,COTIA,BRASIL,A,N
12957825,01/01/1900,Não se aplica,N,Não se aplica,45,RJ,RESENDE,BRASIL,A,S
12974303,11/11/2021,Divorciado(a),M,ENGENHEIRO,38,SP,GUARULHOS,BRASIL,A,S
12997885,24/03/2021,Desquitado(a),F,OUTROS,40,RJ,RIO DE JANEIRO,BRASIL,A,S
12984236,27/04/2021,Solteiro(a),M,OUTROS,29,SP,SAO PAULO,BRASIL,A,N
12998184,01/01/1900,Desquitado(a),M,TRABALHADOR METALÚRGICO E SIDERÚRGICO,31,SP,SAO JOSE DOS CAMPOS,BRASIL,A,N
13002743,11/11/2021,Solteiro(a),M,OUTROS,37,SP,JUNDIAI,BRASIL,A,S
22789256,10/04/2023,Solteiro(a),F,PSICÓLOGO,29,PE,RECIFE,BRASIL,A,S
22853997,20/09/2021,Casado(a) com brasileiro(a) naturalizado(a),M,CHEFE INTERMEDIÁRIO,47,RJ,RIO DE JANEIRO,BRASIL,A,N
22823367,13/12/2021,Solteiro(a),M,CONTADOR,32,SP,UBATUBA,BRASIL,A,N
1566421,19/07/2021,Desquitado(a),M,ENGENHEIRO,28,RN,NATAL,BRASIL,A,N
1566533,24/04/2024,Solteiro(a),M,OUTROS,59,SP,SAO PAULO,BRASIL,A,N
1580270,24/11/2016,Desquitado(a),M,MÉDICO,48,PI,TERESINA,BRASIL,D,N
1585192,19/04/2018,Solteiro(a),M,ADMINISTRADOR,40,GO,VALPARAISO DE GOIAS,BRASIL,A,S
1578502,08/11/2021,Desquitado(a),M,ENGENHEIRO,38,MA,SAO LUIS,BRASIL,A,S
1580386,08/11/2021,Desquitado(a),F,FUNCIONÁRIO PÚBLICO CIVIL APOSENTADO,70,MG,BELO HORIZONTE,BRASIL,A,S
1568948,08/07/2021,Casado(a) com brasileiro(a) naturalizado(a),M,ENGENHEIRO,30,DF,BRASILIA,BRASIL,A,S
1587612,10/10/2018,Desquitado(a),M,SERVIDOR PÚBLICO FEDERAL,37,ES,VILA VELHA,BRASIL,A,N
1590062,28/11/2016,Desquitado(a),M,SERVIDO PÚBLICO ESTADUAL,38,CE,FORTALEZA,BRASIL,A,N
1596637,05/01/2017,Solteiro(a),F,PROFESSOR DE ENSINO SUPERIOR,35,RS,SANTA MARIA,BRASIL,A,S
1562118,18/02/2020,Desquitado(a),M,SERVIDOR PÚBLICO MUNICIPAL,66,SP,GUARULHOS,BRASIL,A,S
1571648,21/11/2016,Desquitado(a),F,SERVIDOR PÚBLICO FEDERAL,34,PE,RECIFE,BRASIL,A,N
1578805,23/11/2016,Desquitado(a),M,OUTROS,28,SP,ARARAQUARA,BRASIL,D,N
1574320,21/11/2016,Desquitado(a),F,ODONTÓLOGO E DENTISTA,44,SP,RIO CLARO,BRASIL,A,S
1581103,08/12/2022,Divorciado(a),M,ADMINISTRADOR,70,GO,GOIANIA,BRASIL,A,N
1588112,04/06/2018,Solteiro(a),M,ENGENHEIRO,37,SP,SAO PAULO,BRASIL,A,S
10816396,16/02/2022,Solteiro(a),F,OUTROS,30,RJ,RIO DE JANEIRO,BRASIL,A,N
10824626,17/09/2021,Desquitado(a),M,OUTROS,36,SC,GASPAR,BRASIL,A,S
10867133,07/04/2020,Solteiro(a),F,OUTROS,27,RN,NATAL,BRASIL,A,N
10863152,07/04/2020,Desquitado(a),M,SERVIDOR PÚBLICO FEDERAL,79,DF,BRASILIA,BRASIL,A,S
10832458,01/04/2022,Desquitado(a),F,OUTROS,39,MG,SETE LAGOAS,BRASIL,A,N
10863315,03/10/2023,Desquitado(a),M,SERVIDOR PÚBLICO FEDERAL,45,BA,BARREIRAS,BRASIL,A,N
10828514,06/04/2020,Solteiro(a),M,ESTUDANTE,27,SP,TAUBATE,BRASIL,A,N
5021479,06/03/2019,Solteiro(a),M,ENGENHEIRO,28,SP,SAO PAULO,BRASIL,A,S
5011551,02/12/2024,Solteiro(a),F,PROPRIETARIO DE MICROEMPRESAS,31,MG,CONTAGEM,BRASIL,A,S
5017459,22/04/2021,Solteiro(a),M,"BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",24,SC,AGRONOMICA,BRASIL,A,S
5017637,13/04/2021,Solteiro(a),M,OUTROS TRABALHADORES DE NÍVEL SUPERIOR LIGADOS AO ENSINO,34,SP,CAPIVARI,BRASIL,A,S
5000458,21/01/2019,Solteiro(a),F,ESTUDANTE,32,SP,JACAREI,BRASIL,D,N
5014388,22/05/2020,Solteiro(a),M,EMPRESÁRIO,34,BA,SALVADOR,BRASIL,A,N
5022699,20/10/2022,Solteiro(a),M,ADMINISTRADOR,27,GO,PIRES DO RIO,BRASIL,A,N
5022914,28/01/2019,Solteiro(a),M,ADMINISTRADOR,59,PE,RECIFE,BRASIL,D,N
5018982,03/05/2022,Desquitado(a),M,ADMINISTRADOR,41,RJ,MARICA,BRASIL,D,N
5026491,04/05/2021,Solteiro(a),M,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,26,MG,OURO FINO,BRASIL,A,S
3460204,04/07/2018,Divorciado(a),F,COORDENADOR E SUPERVISOR,40,RS,PORTAO,BRASIL,A,S
3471152,27/08/2021,Desquitado(a),M,ENGENHEIRO,61,PR,CURITIBA,BRASIL,A,S
3485622,05/06/2019,Divorciado(a),M,ADMINISTRADOR,46,MG,BETIM,BRASIL,D,N
3495930,16/07/2018,Solteiro(a),F,MÉDICO,40,SP,JAU,BRASIL,A,S
3468346,06/07/2018,Solteiro(a),M,BANCARIO E ECONOMIÁRIO,36,PR,CURITIBA,BRASIL,A,N
3480805,11/07/2018,Solteiro(a),M,"TÉCNICO DE ELETRICIDADE, ELETRÔNICA E TELECOMUNICAÇÕES",31,SC,PORTO UNIAO,BRASIL,A,N
3478534,27/09/2023,Desquitado(a),M,OUTROS,41,PR,APUCARANA,BRASIL,A,S
3480897,11/07/2018,Solteiro(a),M,OUTROS,26,RS,NOVO HAMBURGO,BRASIL,D,N
3486269,12/07/2018,Solteiro(a),M,MÉDICO,39,SP,SAO PAULO,BRASIL,A,N
3468890,14/05/2021,Casado(a) com brasileiro(a) nato(a),F,BANCARIO E ECONOMIÁRIO,68,RJ,TERESOPOLIS,BRASIL,A,N
3486417,17/10/2018,Desquitado(a),M,ANALISTA DE SISTEMAS,39,DF,BRASILIA,BRASIL,A,S
3498493,16/07/2018,Desquitado(a),M,ENGENHEIRO,43,MG,POCOS DE CALDAS,BRASIL,A,N
3481234,19/10/2023,Desquitado(a),F,APOSENTADO (EXCETO FUNCIONÁRIO PÚBLICO),81,ES,CACHOEIRO DE ITAPEMIRIM,BRASIL,A,N
3491779,18/10/2022,Desquitado(a),F,SERVIDO PÚBLICO ESTADUAL,42,RJ,RIO DE JANEIRO,BRASIL,D,N
3474826,10/07/2018,Casado(a) com brasileiro(a) naturalizado(a),M,OUTROS,42,RJ,RIO DE JANEIRO,BRASIL,A,N
3486964,26/09/2023,Solteiro(a),F,OUTROS,28,PR,CURITIBA,BRASIL,A,N
4578419,13/04/2021,Desquitado(a),M,OUTROS,40,SP,SAO PAULO,BRASIL,A,S
4588162,28/04/2021,Divorciado(a),F,OUTROS,42,SP,SOROCABA,BRASIL,A,S
4584075,27/04/2021,Solteiro(a),M,ENGENHEIRO,26,SP,JACAREI,BRASIL,A,S
4532026,03/12/2018,Desquitado(a),M,ENGENHEIRO,33,RJ,RIO DE JANEIRO,BRASIL,A,N
4584441,11/02/2021,Divorciado(a),M,SERVIDOR PÚBLICO FEDERAL,45,GO,GOIANIA,BRASIL,A,N
4544703,07/01/2019,Desquitado(a),M,OUTROS TRABALHADORES DE NÍVEL SUPERIOR LIGADOS AO ENSINO,43,SP,ITAQUAQUECETUBA,BRASIL,D,N
4541603,04/12/2018,Solteiro(a),M,OUTROS,28,MG,BELO HORIZONTE,BRASIL,A,S
4571438,26/05/2022,Solteiro(a),M,"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES",39,SP,INDAIATUBA,BRASIL,A,N
7961870,23/09/2019,Desquitado(a),M,ADMINISTRADOR,41,SP,SAO MANUEL,BRASIL,D,N
7958354,25/10/2023,Viúvo(a),M,OUTROS,43,SP,CAMPINAS,BRASIL,A,N
7928312,11/03/2022,Solteiro(a),M,"TÉCNICO DE ELETRICIDADE, ELETRÔNICA E TELECOMUNICAÇÕES",39,SC,SCHROEDER,BRASIL,A,N
7928451,06/05/2021,Solteiro(a),F,OUTROS,34,TO,TABOCAO,BRASIL,A,N
7931588,16/12/2022,Solteiro(a),M,PROFESSOR DE ENSINO SUPERIOR,33,RJ,RIO DE JANEIRO,BRASIL,A,S
7965895,04/08/2022,Solteiro(a),F,ESTUDANTE,30,MG,BELO HORIZONTE,BRASIL,A,S
7925200,18/09/2019,Desquitado(a),M,MÉDICO,49,SP,SAO PAULO,BRASIL,D,N
12607840,08/07/2020,Solteiro(a),M,ARQUITETO,52,BA,ARRAIAL D'AJUDA,BRASIL,A,S
12621466,12/07/2021,Solteiro(a),M,"BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",30,BA,SALVADOR,BRASIL,A,N
12652446,13/04/2021,Casado(a) com brasileiro(a) naturalizado(a),F,MÉDICO,57,AM,MANAUS,BRASIL,A,N
12623212,08/07/2020,Solteiro(a),M,MOTORISTA DE VEICULOS DE TRANSPORTE DE CARGA,24,SC,ARAQUARI,BRASIL,A,N
12602979,07/07/2020,Solteiro(a),M,ENGENHEIRO,33,PA,BELEM,BRASIL,A,S
12606526,23/03/2021,Solteiro(a),M,ADMINISTRADOR,32,SP,TEODORO SAMPAIO,BRASIL,A,N
4650997,11/09/2023,Desquitado(a),F,OUTROS,38,DF,BRASILIA,BRASIL,A,N
4670304,16/04/2019,Solteiro(a),F,MÉDICO,34,AL,MACEIO,BRASIL,A,N
4651799,06/09/2021,Solteiro(a),M,OUTROS,34,SP,ARARAQUARA,BRASIL,A,S
4664566,27/04/2021,Solteiro(a),M,ESTUDANTE,25,AL,MARECHAL DEODORO,BRASIL,A,N
4636562,15/07/2019,Solteiro(a),M,OUTROS,31,SP,SAO PAULO,BRASIL,A,S
4649753,14/12/2018,Solteiro(a),F,EMPREGADO DOMÉSTICO,43,RJ,RIO DE JANEIRO,BRASIL,D,N
4656699,04/05/2021,Solteiro(a),M,OUTROS,33,MG,BELO HORIZONTE,BRASIL,A,S
4589635,04/05/2021,Desquitado(a),F,OUTROS,35,PE,VITORIA DE SANTO ANTAO,BRASIL,A,S
4548301,22/06/2020,Solteiro(a),M,SERVIDO PÚBLICO ESTADUAL,48,SP,SAO CAETANO DO SUL,BRASIL,A,S
4537554,20/03/2023,Divorciado(a),F,"CABELEIREIRO, BARBEIRO, MANICURE, PEDICURE, MAQUILADOR",48,PR,CASCAVEL,BRASIL,A,S
4560440,05/12/2018,Desquitado(a),M,ADMINISTRADOR,56,DF,BRASILIA,BRASIL,A,S
4542035,22/04/2019,Solteiro(a),F,OUTROS,29,SP,PAULINIA,BRASIL,D,N
4590434,07/12/2018,Desquitado(a),M,OUTROS,44,SP,SAO PAULO,BRASIL,D,N
4552157,23/10/2023,Desquitado(a),M,ENGENHEIRO,42,RN,NATAL,BRASIL,A,S
4556158,13/04/2021,Solteiro(a),F,"BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",25,PR,CURITIBA,BRASIL,A,S
4945083,14/01/2019,Solteiro(a),F,ADVOGADO,28,RS,PORTO ALEGRE,BRASIL,A,S
4927226,08/07/2021,Solteiro(a),M,OUTROS,32,PE,PETROLINA,BRASIL,A,S
4935011,14/01/2019,Divorciado(a),F,SERVIDOR PÚBLICO MUNICIPAL,37,RJ,VASSOURAS,BRASIL,A,N
4927548,09/04/2024,Solteiro(a),F,ADMINISTRADOR,29,SP,SAO PAULO,BRASIL,A,S
4935129,14/01/2019,Solteiro(a),M,ANALISTA DE SISTEMAS,28,SP,SAO CARLOS,BRASIL,D,N
4909105,13/04/2021,Solteiro(a),M,ENGENHEIRO,30,RN,NATAL,BRASIL,A,S
4919863,18/07/2019,Desquitado(a),M,ADVOGADO,40,SP,SAO PAULO,BRASIL,A,N
4927608,14/01/2019,Desquitado(a),M,SERVIDOR PÚBLICO MUNICIPAL,41,MG,IPATINGA,BRASIL,A,S
4920067,13/04/2020,Solteiro(a),M,MILITAR EM GERAL,30,MG,BELO HORIZONTE,BRASIL,A,N
3205668,04/05/2018,Solteiro(a),M,OUTROS,41,SP,AGUAS DE LINDOIA,BRASIL,D,S
3236629,14/05/2018,Solteiro(a),M,ANALISTA DE SISTEMAS,31,PE,RECIFE,BRASIL,A,S
3228807,06/02/2023,Solteiro(a),F,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,37,BA,SALVADOR,BRASIL,A,N
3241693,27/09/2023,Desquitado(a),M,ADMINISTRADOR,38,DF,BRASILIA,BRASIL,A,S
3211857,07/05/2018,Solteiro(a),M,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,41,PR,ARAUCARIA,BRASIL,A,S
3218683,08/05/2018,Desquitado(a),F,OUTROS,39,DF,BRASILIA,BRASIL,A,N
3229104,25/11/2024,Solteiro(a),M,OUTROS,29,PR,CURITIBA,BRASIL,A,N
3234167,11/05/2018,Solteiro(a),M,PROFESSOR DE ENSINO SUPERIOR,37,SP,SAO PAULO,BRASIL,A,S
3205966,04/05/2018,Solteiro(a),F,OUTROS,7,ES,VITORIA,BRASIL,A,S
3221438,02/01/2024,Solteiro(a),M,PUBLICITÁRIO,38,MG,SABARA,BRASIL,A,N
3242016,10/10/2023,Divorciado(a),M,CONTADOR,36,RJ,RIO DE JANEIRO,BRASIL,A,S
3206300,22/11/2019,Solteiro(a),M,TECNÓLOGO,50,SP,SAO PAULO,BRASIL,A,N
3209115,09/06/2020,Solteiro(a),M,PROFESSOR DE ENSINO SUPERIOR,35,RJ,RIO DE JANEIRO,BRASIL,D,S
3209284,21/11/2018,Solteiro(a),M,"TÉCNICO DE ELETRICIDADE, ELETRÔNICA E TELECOMUNICAÇÕES",30,BA,SALVADOR,BRASIL,A,S
3209321,22/10/2018,Solteiro(a),M,BANCARIO E ECONOMIÁRIO,32,SP,SAO PAULO,BRASIL,A,N
3229523,05/04/2021,Desquitado(a),F,OUTROS,39,MG,BELO HORIZONTE,BRASIL,A,S
3216825,19/07/2023,Desquitado(a),F,MÉDICO,38,RJ,RIO DE JANEIRO,BRASIL,A,S
5415845,26/05/2022,Desquitado(a),M,OUTROS,38,SP,GUARULHOS,BRASIL,A,N
5425220,17/09/2021,Solteiro(a),M,OUTROS,30,SP,PIRACICABA,BRASIL,A,S
5391213,04/12/2020,Solteiro(a),M,OUTROS,26,RN,NATAL,BRASIL,A,N
5415931,29/07/2019,Desquitado(a),M,BANCARIO E ECONOMIÁRIO,42,SP,AGUAI,BRASIL,A,N
5391463,07/10/2019,Desquitado(a),F,MÉDICO,32,MT,SORRISO,BRASIL,A,N
5413044,20/01/2022,Casado(a) com brasileiro(a) naturalizado(a),M,MÉDICO,34,PR,LONDRINA,BRASIL,A,S
5416269,04/05/2021,Solteiro(a),M,OUTROS TRABALHADORES DE NÍVEL SUPERIOR LIGADOS AO ENSINO,27,PR,LAPA,BRASIL,A,S
3140721,08/11/2021,Solteiro(a),F,ADMINISTRADOR,37,SP,MAIRIPORA,BRASIL,A,N
3160005,23/04/2018,Desquitado(a),M,OUTROS,35,CE,FORTALEZA,BRASIL,D,N
3116925,12/04/2018,Solteiro(a),M,MECÂNICO DE MANUTENÇÃO DE VEÍCULOS AUTOMÓVEIS E MÁQUINAS,30,PR,CASCAVEL,BRASIL,A,N
3125251,16/04/2018,Desquitado(a),F,TÉCNICO DE CONTABILIDADE E DE ESTATÍSTICA,50,DF,BRASILIA,BRASIL,D,N
3122850,10/02/2022,Desquitado(a),M,MILITAR EM GERAL,39,SC,BLUMENAU,BRASIL,A,N
3141582,05/11/2021,Desquitado(a),F,AGENTE ADMINISTRATIVO,61,SP,SAO PAULO,BRASIL,A,N
15806956,11/11/2024,Solteiro(a),M,ENGENHEIRO,34,PE,OLINDA,BRASIL,A,N
