Codigo do Investidor,Data da Operacao,Tipo Titulo,Vencimento do Titulo,Quantidade,Valor do Titulo,Valor da Operacao,Tipo da Operacao,Canal da Operacao
34126450,24/01/2023,Tesouro Selic,01/03/2029,"0,79","0,00","9950,80",C,H
1903359,11/01/2023,Tesouro Selic,01/03/2026,"2,89","0,00","36517,86",C,H
2844083,05/01/2023,Tesouro Selic,01/03/2027,"0,88","0,00","11048,50",V,H
4306581,18/01/2023,Tesouro Selic,01/03/2027,"0,07","0,00","883,02",V,H
33902770,04/01/2023,Tesouro Prefixado,01/01/2025,"24,39","778,79","18994,68",V,H
4110487,03/01/2023,Tesouro IPCA+,15/05/2045,"0,38","1027,94","390,61",C,H
39318010,04/01/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2032,"0,61","3978,89","2427,12",V,H
25133810,12/01/2023,Tesouro Selic,01/03/2029,"0,02","0,00","250,94",C,H
3551440,23/01/2023,Tesouro Prefixado,01/01/2026,"7,12","702,67","5003,01",C,H
6916098,06/01/2023,Tesouro IPCA+,15/05/2035,"0,26","1900,02","494,00",C,H
1859675,06/01/2023,Tesouro Selic,01/03/2027,"0,04","0,00","502,60",V,H
261285,10/01/2023,Tesouro Selic,01/03/2029,"3,90","0,00","48885,44",C,H
31118975,11/01/2023,Tesouro Prefixado,01/01/2026,"1,15","700,55","805,63",C,H
5813562,16/01/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2032,"0,04","4108,70","164,34",C,H
9757265,24/01/2023,Tesouro Selic,01/03/2026,"0,14","0,00","1776,92",C,H
19095915,25/01/2023,Tesouro Selic,01/03/2029,"0,16","0,00","2015,02",V,H
20066754,06/01/2023,Tesouro IPCA+ com Juros Semestrais,15/05/2055,"0,05","3794,03","189,70",V,H
1506423,12/01/2023,Tesouro Prefixado,01/01/2029,"8,45","492,59","4162,38",C,H
22226308,31/01/2023,Tesouro IPCA+,15/05/2029,"0,37","2765,31","1023,16",C,H
21935953,13/01/2023,Tesouro Selic,01/03/2029,"0,01","0,00","125,53",C,H
18603714,19/01/2023,Tesouro IPCA+,15/05/2035,"0,26","1938,08","503,90",C,H
20938294,11/01/2023,Tesouro IPCA+,15/05/2035,"0,10","1905,84","190,58",C,H
6281953,11/01/2023,Tesouro Selic,01/03/2027,"0,40","0,00","5033,41",V,H
5690791,06/01/2023,Tesouro Prefixado,01/01/2025,"0,04","781,34","31,25",V,H
679947,09/01/2023,Tesouro Selic,01/03/2025,"0,15","0,00","1898,40",C,S
5898656,05/01/2023,Tesouro Prefixado,01/01/2026,"0,01","688,40","6,88",V,H
1561390,06/01/2023,Tesouro IPCA+,15/08/2026,"24,35","3186,46","77590,30",V,H
748492,12/01/2023,Tesouro IPCA+,15/05/2045,"0,04","1037,06","41,48",C,H
10330300,17/01/2023,Tesouro Prefixado,01/01/2026,"1,42","706,88","1003,76",C,H
1838185,04/01/2023,Tesouro Selic,01/09/2024,"1,58","0,00","19970,06",V,H
1876200,30/01/2023,Tesouro IPCA+,15/05/2045,"1,05","986,30","1035,61",C,H
17370540,05/01/2023,Tesouro IPCA+,15/08/2026,"0,94","3190,62","2999,18",C,H
2142436,10/01/2023,Tesouro Selic,01/03/2029,"0,08","0,00","1002,77",C,H
12381347,24/01/2023,Tesouro Selic,01/03/2026,"0,01","0,00","126,92",C,H
17619235,10/01/2023,Tesouro Selic,01/03/2026,"0,01","0,00","126,29",C,H
1291397,12/01/2023,Tesouro Prefixado,01/01/2026,"42,70","702,55","29998,88",C,H
1536080,20/01/2023,Tesouro Selic,01/09/2024,"0,06","0,00","762,91",V,S
5272617,04/01/2023,Tesouro Selic,01/03/2027,"0,06","0,00","753,20",C,H
220790,16/01/2023,Tesouro IPCA+,15/08/2026,"2,62","3238,62","8485,18",V,H
8334582,26/01/2023,Tesouro Prefixado,01/01/2029,"0,85","485,68","412,82",C,H
6184578,17/01/2023,Tesouro Selic,01/03/2029,"0,70","0,00","8795,79",C,H
8725173,02/01/2023,Tesouro Prefixado,01/01/2025,"0,04","789,23","31,56",C,H
42102,18/01/2023,Tesouro IPCA+,15/05/2029,"0,02","2779,08","55,58",C,S
233497,20/01/2023,Tesouro IPCA+,15/05/2045,"0,25","993,30","248,32",C,H
13707761,25/01/2023,Tesouro Prefixado,01/01/2029,"18,16","481,15","8737,68",V,H
23436950,10/01/2023,Tesouro IPCA+,15/05/2035,"0,10","1886,64","188,66",C,H
613232,20/01/2023,Tesouro Selic,01/03/2026,"0,39","0,00","4944,91",C,H
2244639,31/01/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2032,"0,01","4066,49","40,66",C,H
1665069,12/01/2023,Tesouro Selic,01/03/2027,"0,70","0,00","8812,76",V,H
3272806,04/01/2023,Tesouro Prefixado,01/01/2029,"62,00","477,62","29612,44",C,H
31489048,09/01/2023,Tesouro Selic,01/03/2027,"0,27","0,00","3395,71",C,H
23468800,17/01/2023,Tesouro Selic,01/03/2027,"0,03","0,00","378,24",V,H
8145956,24/01/2023,Tesouro Selic,01/03/2026,"0,05","0,00","634,61",C,H
696141,02/01/2023,Tesouro IPCA+,15/05/2035,"0,02","1946,24","38,92",C,H
8005228,23/01/2023,Tesouro IPCA+,15/05/2045,"0,13","1017,15","132,22",C,H
19000165,06/01/2023,Tesouro Prefixado,01/01/2025,"10,22","783,39","8006,24",C,H
14113809,05/01/2023,Tesouro Prefixado,01/01/2029,"2,11","473,60","999,29",C,H
3339520,06/01/2023,Tesouro Selic,01/03/2025,"0,01","0,00","126,49",C,H
5539418,30/01/2023,Tesouro Selic,01/03/2026,"0,02","0,00","254,38",C,H
1788372,03/01/2023,Tesouro Selic,01/03/2027,"0,08","0,00","1003,74",C,H
34302854,23/01/2023,Tesouro Selic,01/03/2025,"0,79","0,00","10047,07",V,H
7760435,05/01/2023,Tesouro IPCA+,15/05/2035,"0,04","1886,15","75,44",C,H
3696062,11/01/2023,Tesouro Selic,01/09/2024,"0,08","0,00","1013,71",V,H
20848592,24/01/2023,Tesouro Selic,01/03/2029,"0,03","0,00","377,87",C,H
30270797,27/01/2023,Tesouro Prefixado,01/01/2029,"14,46","484,15","7000,80",C,H
17403335,13/01/2023,Tesouro Selic,01/03/2027,"0,94","0,00","11840,40",V,H
38320799,16/01/2023,Tesouro Selic,01/03/2026,"0,02","0,00","253,09",C,H
6217086,25/01/2023,Tesouro Prefixado,01/01/2026,"0,34","701,87","238,63",C,H
2449409,24/01/2023,Tesouro Selic,01/03/2026,"0,01","0,00","126,92",C,H
8573587,10/01/2023,Tesouro Selic,01/03/2026,"0,02","0,00","252,59",C,H
2971124,04/01/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2030,"0,19","4005,29","761,00",V,H
14182343,23/01/2023,Tesouro IPCA+,15/05/2045,"0,09","1019,28","91,73",C,H
909364,17/01/2023,Tesouro Selic,01/03/2027,"2,00","0,00","25216,66",V,H
28945754,25/01/2023,Tesouro Selic,01/03/2029,"0,40","0,00","5041,00",C,H
10526516,06/01/2023,Tesouro Selic,01/03/2025,"1,67","0,00","21120,23",V,H
29109643,31/01/2023,Tesouro Selic,01/03/2027,"0,34","0,00","4310,19",V,H
40478316,12/01/2023,Tesouro Selic,01/03/2026,"0,01","0,00","126,42",C,H
8629796,09/01/2023,Tesouro IPCA+,15/08/2026,"0,01","3206,95","32,06",C,H
2354397,17/01/2023,Tesouro Selic,01/03/2026,"0,01","0,00","126,60",C,H
40617332,31/01/2023,Tesouro IPCA+,15/05/2045,"0,10","999,15","99,91",C,H
360712,10/01/2023,Tesouro Selic,01/03/2023,"1,25","0,00","15834,30",V,H
3451885,20/01/2023,Tesouro Selic,01/03/2026,"0,05","0,00","633,96",C,H
12074483,26/01/2023,Tesouro IPCA+,15/05/2035,"0,02","1874,70","37,49",V,H
7122449,02/01/2023,Tesouro IPCA+,15/08/2026,"0,16","3223,99","515,83",C,H
380214,04/01/2023,Tesouro IPCA+,15/08/2026,"0,63","3202,39","2017,50",C,H
5917983,26/01/2023,Tesouro Prefixado com Juros Semestrais,01/01/2033,"0,12","849,97","101,99",C,H
36124486,20/01/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2032,"0,24","4056,86","973,64",C,H
5351484,12/01/2023,Tesouro Selic,01/03/2026,"0,12","0,00","1517,06",C,H
3166290,20/01/2023,Tesouro IPCA+,15/05/2029,"0,40","2778,01","1111,20",C,H
28568326,20/01/2023,Tesouro Selic,01/03/2029,"0,01","0,00","125,75",V,H
1074686,09/01/2023,Tesouro Selic,01/03/2027,"1,21","0,00","15211,61",V,H
12743864,02/01/2023,Tesouro IPCA+,15/05/2045,"0,96","1042,75","1001,04",C,H
939454,24/01/2023,Tesouro Prefixado,01/01/2026,"14,10","697,90","9840,39",V,H
8666785,05/01/2023,Tesouro Prefixado,01/01/2029,"0,08","473,60","37,88",C,H
33617030,03/01/2023,Tesouro Prefixado,01/01/2029,"0,14","481,18","67,36",C,H
203350,05/01/2023,Tesouro IPCA+,15/05/2035,"4,27","1873,09","7998,09",V,H
7192958,13/01/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2040,"0,01","4080,60","40,80",C,H
1121931,03/01/2023,Tesouro IPCA+,15/05/2035,"0,14","1917,79","268,49",C,H
40311,18/01/2023,Tesouro Prefixado com Juros Semestrais,01/01/2029,"12,00","904,07","10848,84",V,H
20010864,31/01/2023,Tesouro Selic,01/03/2026,"0,02","0,00","254,51",C,H
35668756,05/01/2023,Tesouro IPCA+ com Juros Semestrais,15/05/2055,"0,01","3848,51","38,48",C,H
40839277,20/01/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2032,"0,07","4098,46","286,89",C,H
22055191,26/01/2023,Tesouro Selic,01/03/2025,"0,06","0,00","764,24",V,H
41090050,26/01/2023,Tesouro Prefixado,01/01/2026,"2,85","704,95","2009,10",C,S
4036895,05/01/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2040,"0,12","3901,50","468,18",V,H
10227184,17/01/2023,Tesouro Selic,01/03/2029,"0,08","0,00","1005,23",C,H
1005271,09/01/2023,Tesouro IPCA+,15/05/2035,"0,02","1881,56","37,63",V,H
15213331,24/01/2023,Tesouro Selic,01/03/2026,"0,05","0,00","634,61",C,H
663284,03/01/2023,Tesouro Prefixado,01/01/2025,"77,12","785,01","60539,97",C,H
8083274,27/01/2023,Tesouro Selic,01/03/2027,"0,50","0,00","6331,64",V,H
3907889,23/01/2023,Tesouro Prefixado,01/01/2026,"0,06","700,47","42,02",C,H
4549923,17/01/2023,Tesouro Prefixado,01/01/2025,"0,20","791,67","158,33",V,H
40571347,05/01/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2040,"0,76","3961,02","3010,37",C,H
40431672,02/01/2023,Tesouro Selic,01/03/2025,"0,40","0,00","5048,84",C,H
8016267,11/01/2023,Tesouro Prefixado,01/01/2025,"0,46","788,52","362,71",V,H
3606974,09/01/2023,Tesouro Selic,01/03/2027,"0,45","0,00","5656,95",V,H
38668118,09/01/2023,Tesouro Selic,01/03/2027,"0,08","0,00","1006,13",C,H
15848225,30/01/2023,Tesouro Selic,01/03/2025,"0,43","0,00","5482,73",V,H
18462076,12/01/2023,Tesouro Selic,01/09/2024,"3,06","0,00","38793,67",V,H
531150,06/01/2023,Tesouro Selic,01/03/2025,"0,79","0,00","9993,02",C,H
4295246,24/01/2023,Tesouro IPCA+,15/05/2045,"0,03","1002,80","30,08",C,H
29514154,24/01/2023,Tesouro Prefixado,01/01/2026,"0,19","700,08","133,01",C,H
22860473,19/01/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2032,"0,02","4122,06","82,44",C,H
1860422,25/01/2023,Tesouro Prefixado,01/01/2025,"8,95","791,63","7085,08",V,H
3635163,04/01/2023,Tesouro IPCA+,15/08/2026,"0,99","3200,22","3168,21",C,H
1748649,09/01/2023,Tesouro Selic,01/09/2024,"0,01","0,00","126,59",V,H
26065376,27/01/2023,Tesouro Selic,01/03/2026,"0,02","0,00","254,25",C,H
11572187,09/01/2023,Tesouro IPCA+,15/08/2026,"0,30","3193,97","958,19",V,S
12435099,30/01/2023,Tesouro Selic,01/03/2026,"0,04","0,00","508,76",C,H
15270638,16/01/2023,Tesouro IPCA+ com Juros Semestrais,15/05/2055,"0,50","3904,83","1952,41",V,H
17212086,16/01/2023,Tesouro Selic,01/09/2024,"0,15","0,00","1903,49",V,H
41335183,27/01/2023,Tesouro Selic,01/03/2026,"40,90","0,00","519946,15",C,H
278171,24/01/2023,Tesouro Selic,01/03/2027,"0,19","0,00","2401,91",V,H
33813612,13/01/2023,Tesouro Selic,01/03/2025,"0,02","0,00","253,58",V,H
31830643,26/01/2023,Tesouro IPCA+,15/05/2035,"0,02","1913,99","38,27",C,H
30669270,19/01/2023,Tesouro Selic,01/03/2026,"0,96","0,00","12166,13",C,H
21497915,20/01/2023,Tesouro Prefixado,01/01/2029,"0,16","482,71","77,23",C,H
39259120,17/01/2023,Tesouro Selic,01/03/2029,"0,01","0,00","125,65",C,H
1620331,25/01/2023,Tesouro Selic,01/03/2029,"0,71","0,00","8947,78",C,H
2909506,26/01/2023,Tesouro IPCA+,15/05/2035,"0,95","1913,99","1818,29",C,H
1744581,04/01/2023,Tesouro Prefixado com Juros Semestrais,01/01/2033,"0,05","846,66","42,33",C,S
35474886,31/01/2023,Tesouro Selic,01/03/2026,"0,01","0,00","127,25",C,H
636843,10/01/2023,Tesouro Prefixado,01/01/2026,"0,01","698,55","6,98",C,H
16937646,19/01/2023,Tesouro Selic,01/03/2026,"0,82","0,00","10391,90",C,H
30929147,03/01/2023,Tesouro Prefixado,01/01/2025,"1,16","782,80","908,04",V,H
2872296,27/01/2023,Tesouro Selic,01/03/2027,"0,12","0,00","1519,54",V,H
6247560,20/01/2023,Tesouro Selic,01/03/2026,"3,18","0,00","40320,07",C,H
15444803,03/01/2023,Tesouro Selic,01/09/2024,"0,05","0,00","631,62",V,S
460864,03/01/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2040,"1,03","4006,56","4126,75",C,H
3974311,09/01/2023,Tesouro Selic,01/03/2027,"0,05","0,00","628,83",C,H
8302345,03/01/2023,Tesouro Prefixado,01/01/2029,"10,34","479,66","4959,68",V,H
941477,24/01/2023,Tesouro IPCA+,15/05/2045,"1,00","1002,80","1002,80",C,H
33519615,10/01/2023,Tesouro Prefixado com Juros Semestrais,01/01/2033,"0,11","847,83","93,26",C,H
39827219,24/01/2023,Tesouro Selic,01/03/2029,"0,01","0,00","125,95",C,H
3001069,11/01/2023,Tesouro Selic,01/03/2026,"0,01","0,00","126,35",C,H
85701,20/01/2023,Tesouro Selic,01/03/2026,"0,35","0,00","4437,74",C,H
1504433,17/01/2023,Tesouro Prefixado,01/01/2026,"7,11","702,80","4996,90",V,S
14999535,10/01/2023,Tesouro Selic,01/03/2029,"0,03","0,00","376,04",C,H
40492798,26/01/2023,Tesouro Selic,01/03/2026,"0,02","0,00","254,11",C,H
5840880,24/01/2023,Tesouro Selic,01/03/2027,"0,19","0,00","2401,84",V,H
287079,03/01/2023,Tesouro IPCA+,15/08/2026,"0,13","3207,70","417,00",C,H
15953241,04/01/2023,Tesouro IPCA+,15/08/2026,"0,01","3175,38","31,75",V,S
94681,25/01/2023,Tesouro Selic,01/03/2026,"0,26","0,00","3301,75",C,H
21035431,16/01/2023,Tesouro Selic,01/03/2029,"0,04","0,00","502,37",C,H
32972748,26/01/2023,Tesouro Prefixado,01/01/2026,"9,36","704,40","6593,18",C,H
16683900,19/01/2023,Tesouro Selic,01/03/2029,"1,59","0,00","19997,39",C,H
31597786,06/01/2023,Tesouro Selic,01/03/2025,"0,16","0,00","2023,90",C,H
20105542,09/01/2023,Tesouro IPCA+,15/05/2045,"0,39","1016,92","396,59",C,S
1282887,26/01/2023,Tesouro IPCA+,15/05/2029,"0,10","2773,93","277,39",C,H
2543883,24/01/2023,Tesouro Selic,01/03/2029,"0,24","0,00","3023,03",C,H
13508157,11/01/2023,Tesouro IPCA+,15/05/2029,"1,45","2741,12","3974,62",C,H
7894194,09/01/2023,Tesouro Selic,01/03/2027,"0,02","0,00","251,42",V,H
111887,16/01/2023,Tesouro Selic,01/03/2025,"22,30","0,00","282892,00",V,H
80858,24/01/2023,Tesouro Selic,01/03/2029,"1,19","0,00","14989,19",C,H
19223023,31/01/2023,Tesouro Selic,01/03/2026,"0,03","0,00","381,76",C,H
6770496,13/01/2023,Tesouro Prefixado,01/01/2026,"0,05","709,95","35,49",C,H
2101817,11/01/2023,Tesouro Selic,01/03/2029,"0,12","0,00","1504,95",C,H
10762363,25/01/2023,Tesouro Selic,01/03/2026,"0,02","0,00","253,98",C,S
9670529,19/01/2023,Tesouro Prefixado,01/01/2026,"0,13","705,87","91,76",C,H
5774084,10/01/2023,Tesouro Selic,01/03/2029,"0,01","0,00","125,34",C,H
3002289,17/01/2023,Tesouro Selic,01/03/2026,"0,12","0,00","1519,29",C,H
31618890,26/01/2023,Tesouro Prefixado,01/01/2025,"1,37","793,09","1086,53",V,H
6330479,30/01/2023,Tesouro Selic,01/03/2029,"0,16","0,00","2019,36",C,H
14329157,03/01/2023,Tesouro Selic,01/03/2027,"0,98","0,00","12290,90",V,H
32004681,20/01/2023,Tesouro Selic,01/03/2027,"0,08","0,00","1010,22",V,H
11967634,24/01/2023,Tesouro Selic,01/03/2026,"0,01","0,00","126,92",C,H
32641065,04/01/2023,Tesouro Selic,01/03/2027,"0,06","0,00","752,91",V,H
37926131,27/01/2023,Tesouro Selic,01/03/2027,"0,07","0,00","886,43",V,H
6106883,16/01/2023,Tesouro IPCA+ com Juros Semestrais,15/05/2055,"1,93","3931,19","7587,19",V,H
40763769,20/01/2023,Tesouro Selic,01/03/2029,"0,02","0,00","251,66",C,H
28076735,04/01/2023,Tesouro Selic,01/03/2027,"0,01","0,00","125,53",C,S
2541833,30/01/2023,Tesouro IPCA+ com Juros Semestrais,15/05/2055,"0,01","3851,77","38,51",C,H
35635986,18/01/2023,Tesouro Selic,01/03/2029,"0,01","0,00","125,70",C,H
14104660,20/01/2023,Tesouro Prefixado com Juros Semestrais,01/01/2033,"2,49","844,15","2101,93",V,H
255226,17/01/2023,Tesouro IPCA+ com Juros Semestrais,15/05/2055,"0,03","3975,60","119,26",C,H
1793452,12/01/2023,Tesouro Selic,01/03/2027,"1,50","0,00","18884,49",V,H
5389278,17/01/2023,Tesouro Prefixado,01/01/2026,"0,30","708,18","212,45",C,H
30399140,19/01/2023,Tesouro IPCA+,15/08/2026,"0,86","3226,28","2774,60",V,H
16183525,31/01/2023,Tesouro IPCA+,15/05/2035,"0,05","1882,11","94,10",C,H
3509794,03/01/2023,Tesouro Selic,01/03/2025,"0,01","0,00","126,28",C,H
33722107,18/01/2023,Tesouro IPCA+,15/05/2035,"0,51","1930,59","984,60",C,S
712912,06/01/2023,Tesouro IPCA+,15/08/2024,"0,01","3590,30","35,90",V,H
39697789,16/01/2023,Tesouro Prefixado,01/01/2029,"4,00","499,07","1996,28",C,H
2977079,20/01/2023,Tesouro IPCA+,15/05/2045,"2,00","993,30","1986,60",C,S
3831910,26/01/2023,Tesouro IPCA+,15/05/2029,"7,20","2778,85","20007,72",C,H
9933429,04/01/2023,Tesouro Selic,01/03/2027,"0,01","0,00","125,53",C,H
35065531,23/01/2023,Tesouro Selic,01/03/2029,"0,07","0,00","881,27",C,H
14320763,16/01/2023,Tesouro Selic,01/03/2029,"0,01","0,00","125,59",C,H
9974445,11/01/2023,Tesouro IPCA+,15/05/2035,"3,94","1888,29","7439,86",V,S
1121052,19/01/2023,Tesouro Selic,01/03/2029,"0,16","0,00","2012,31",C,H
11562535,19/01/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2032,"0,02","4080,10","81,60",V,H
4857860,17/01/2023,Tesouro Selic,01/03/2026,"0,24","0,00","3038,58",C,H
10502587,26/01/2023,Tesouro Prefixado com Juros Semestrais,01/01/2031,"0,02","867,49","17,34",V,H
1583426,09/01/2023,Tesouro Selic,01/03/2027,"0,08","0,00","1005,68",V,H
1259732,23/01/2023,Tesouro Selic,01/03/2027,"0,17","0,00","2147,90",V,H
20322854,23/01/2023,Tesouro Selic,01/03/2029,"0,23","0,00","2895,61",C,H
18589640,03/01/2023,Tesouro IPCA+,15/08/2026,"0,07","3207,70","224,53",C,H
13266450,12/01/2023,Tesouro IPCA+,15/05/2045,"0,57","1034,89","589,88",C,H
333121,03/01/2023,Tesouro Prefixado,01/01/2029,"40,00","480,17","19206,80",C,H
9878298,04/01/2023,Tesouro Prefixado,01/01/2025,"0,12","785,11","94,21",C,H
761556,05/01/2023,Tesouro IPCA+ com Juros Semestrais,15/05/2055,"0,25","3848,51","962,12",C,H
6465917,10/01/2023,Tesouro IPCA+,15/05/2035,"0,08","1886,64","150,93",C,H
6916050,27/01/2023,Tesouro IPCA+,15/05/2035,"0,15","1895,04","284,25",C,H
35855570,06/01/2023,Tesouro Selic,01/03/2025,"2,38","0,00","30105,57",C,H
5895671,24/01/2023,Tesouro Selic,01/03/2029,"5,64","0,00","71041,21",C,H
8402967,04/01/2023,Tesouro Selic,01/03/2027,"0,34","0,00","4268,16",C,H
4060162,04/01/2023,Tesouro Selic,01/03/2025,"0,10","0,00","1263,55",C,H
20472087,27/01/2023,Tesouro Selic,01/03/2025,"0,02","0,00","254,87",V,H
503454,18/01/2023,Tesouro Selic,01/03/2029,"0,19","0,00","2386,93",V,H
240642,24/01/2023,Tesouro Selic,01/03/2026,"2,36","0,00","29953,92",C,H
970985,06/01/2023,Tesouro IPCA+,15/08/2026,"0,27","3199,42","863,84",C,H
15436319,24/01/2023,Tesouro Selic,01/03/2029,"0,01","0,00","125,95",C,H
15029316,25/01/2023,Tesouro Prefixado,01/07/2024,"25,30","839,01","21226,95",V,H
939519,06/01/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2032,"4,98","4020,11","20020,14",C,H
664168,03/01/2023,Tesouro Prefixado,01/01/2025,"8,92","784,73","6999,79",C,H
17123825,16/01/2023,Tesouro IPCA+,15/05/2045,"3,00","1058,12","3174,36",C,H
17040066,03/01/2023,Tesouro Selic,01/03/2027,"0,15","0,00","1882,02",C,H
38426360,02/01/2023,Tesouro Selic,01/03/2027,"0,08","0,00","1003,21",C,H
3643646,26/01/2023,Tesouro Prefixado com Juros Semestrais,01/01/2033,"0,35","848,58","297,00",C,H
40701934,06/01/2023,Tesouro Selic,01/03/2025,"0,01","0,00","126,49",C,S
75201,27/01/2023,Tesouro Selic,01/03/2025,"0,56","0,00","7136,59",V,H
10977037,06/01/2023,Tesouro IPCA+,15/08/2026,"0,47","3199,42","1503,72",C,H
2524736,06/01/2023,Tesouro Prefixado,01/01/2025,"7,00","783,94","5487,58",C,H
4890528,04/01/2023,Tesouro Selic,01/03/2025,"0,87","0,00","10992,96",C,H
15627591,03/01/2023,Tesouro IPCA+,15/08/2026,"0,41","3204,43","1313,81",C,H
29702660,13/01/2023,Tesouro Prefixado,01/01/2026,"0,46","709,95","326,57",C,H
37983455,03/01/2023,Tesouro IPCA+,15/08/2026,"0,50","3191,40","1595,70",V,H
9461479,17/01/2023,Tesouro IPCA+,15/05/2035,"0,11","1941,01","213,51",C,S
16002274,30/01/2023,Tesouro Selic,01/03/2029,"0,01","0,00","126,21",C,H
36627621,02/01/2023,Tesouro IPCA+,15/05/2045,"0,20","1053,75","210,75",C,H
12411273,03/01/2023,Tesouro IPCA+,15/05/2035,"0,02","1920,01","38,40",C,H
190981,10/01/2023,Tesouro Prefixado,01/01/2025,"30,00","785,94","23578,20",V,H
29074547,10/01/2023,Tesouro IPCA+,15/05/2035,"0,11","1886,64","207,53",C,H
4038308,09/01/2023,Tesouro Prefixado,01/01/2026,"0,64","692,35","443,10",V,H
811408,06/01/2023,Tesouro Selic,01/03/2025,"0,61","0,00","7714,57",V,H
29399927,20/01/2023,Tesouro Selic,01/03/2026,"1,03","0,00","13059,64",C,H
2667299,04/01/2023,Tesouro Selic,01/03/2027,"0,08","0,00","1004,27",C,H
9131695,24/01/2023,Tesouro IPCA+,15/05/2035,"0,02","1859,99","37,19",V,H
1765928,27/01/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2026,"0,01","4107,88","41,07",V,H
301871,05/01/2023,Tesouro IPCA+,15/08/2026,"0,30","3189,54","956,86",C,H
493841,02/01/2023,Tesouro Selic,01/03/2025,"1,15","0,00","14515,41",C,H
1659794,09/01/2023,Tesouro Selic,01/03/2027,"0,39","0,00","4904,92",C,H
40666413,26/01/2023,Tesouro Prefixado,01/01/2029,"0,13","482,65","62,74",V,H
37708190,20/01/2023,Tesouro Selic,01/03/2025,"0,08","0,00","1016,89",V,H
8601999,09/01/2023,Tesouro Selic,01/03/2027,"0,12","0,00","1509,20",C,S
176147,24/01/2023,Tesouro Prefixado com Juros Semestrais,01/01/2033,"0,06","838,09","50,28",C,H
32119883,05/01/2023,Tesouro Selic,01/03/2027,"0,02","0,00","251,20",C,H
5535899,11/01/2023,Tesouro Selic,01/03/2029,"0,32","0,00","4013,22",C,H
17882305,16/01/2023,Tesouro Selic,01/09/2024,"0,16","0,00","2030,43",V,H
3209115,09/01/2023,Tesouro Selic,01/03/2027,"0,39","0,00","4904,92",C,H
23200393,05/01/2023,Tesouro IPCA+,15/08/2026,"0,01","3183,07","31,83",V,H
3559601,02/01/2023,Tesouro Prefixado,01/01/2025,"0,25","788,67","197,16",C,H
8245385,13/01/2023,Tesouro Selic,01/03/2029,"0,20","0,00","2510,66",C,H
15657945,02/01/2023,Tesouro Prefixado,01/01/2025,"0,08","788,67","63,09",C,H
28898452,09/01/2023,Tesouro IPCA+,15/08/2026,"7,59","3192,89","24234,03",V,H
8754856,17/01/2023,Tesouro IPCA+ com Juros Semestrais,15/05/2055,"0,03","3975,60","119,26",C,H
34190613,30/01/2023,Tesouro Selic,01/03/2029,"0,31","0,00","3912,51",C,H
1362989,04/01/2023,Tesouro Prefixado,01/01/2025,"0,04","785,11","31,40",C,H
7016522,05/01/2023,Tesouro IPCA+,15/05/2045,"0,06","1005,28","60,31",C,S
17009424,11/01/2023,Tesouro IPCA+,15/08/2026,"0,01","3217,94","32,17",V,H
16749295,09/01/2023,Tesouro Selic,01/03/2025,"0,39","0,00","4935,85",C,H
35347919,06/01/2023,Tesouro Selic,01/03/2025,"0,01","0,00","126,46",V,H
38815266,13/01/2023,Tesouro Selic,01/03/2029,"3,98","0,00","49962,25",C,H
4541201,03/01/2023,Tesouro IPCA+,15/08/2026,"0,14","3207,70","449,07",C,H
114722,27/01/2023,Tesouro Selic,01/03/2026,"1,11","0,00","14111,00",C,H
